id,clue,answer,month,year,day,created_at,updated_at
37275,41. Donne's gift to posterity,POEMS,07,1978,,2019-04-09 12:13:50.554-04,2019-04-09 12:13:50.554-04
126470,62. Troughs for feeding cattle,BUNKS,03,1990,,2019-04-09 12:16:32.374-04,2019-04-09 12:16:32.374-04
59937,28. Old Nick,SATAN,03,1981,,2019-04-09 12:14:31.561-04,2019-04-09 12:14:31.561-04
183480,124. Après-ski drink,TODDY,05,1989,,2019-04-09 12:18:28.915-04,2019-04-09 12:18:28.915-04
194406,12. Muslim nymph,HOURI,07,1994,,2019-04-09 12:18:46.996-04,2019-04-09 12:18:46.996-04
42685,55. White Sox foundations?,SOLES,06,1982,,2019-04-09 12:13:59.93-04,2019-04-09 12:13:59.93-04
12933,32. Gets the word,HEARS,03,1977,,2019-04-09 12:13:04.362-04,2019-04-09 12:13:04.362-04
46785,61. Doughnut-shaped,TORIC,04,1980,,2019-04-09 12:14:06.942-04,2019-04-09 12:14:06.942-04
51051,14. Bye,ADIEU,12,1993,,2019-04-09 12:14:14.194-04,2019-04-09 12:14:14.194-04
161669,23. Adjust an alarm clock,RESET,09,1981,,2019-04-09 12:17:43.151-04,2019-04-09 12:17:43.151-04
179599,61. Gounod opera,FAUST,02,1988,,2019-04-09 12:18:20.855-04,2019-04-09 12:18:20.855-04
23059,28. Was solicitous,CARED,03,1983,,2019-04-09 12:13:24.158-04,2019-04-09 12:13:24.158-04
170885,53. Lukas and Henreid,PAULS,02,1977,,2019-04-09 12:18:02.617-04,2019-04-09 12:18:02.617-04
111390,28. Bedeck,ADORN,12,1977,,2019-04-09 12:16:06.436-04,2019-04-09 12:16:06.436-04
193032,92. Stadium pentagon,PLATE,06,1988,,2019-04-09 12:18:44.384-04,2019-04-09 12:18:44.384-04
223271,1. ___ Judgment,DAYOF,10,1979,,2019-04-09 12:19:36.657-04,2019-04-09 12:19:36.657-04
4360,46. Rent anew,RELET,07,1983,,2019-04-09 12:12:43.036-04,2019-04-09 12:12:43.036-04
68414,58. Set right,ALIGN,08,1982,,2019-04-09 12:14:50.533-04,2019-04-09 12:14:50.533-04
7774,28. Heptad,SEVEN,06,1989,,2019-04-09 12:12:52.267-04,2019-04-09 12:12:52.267-04
148038,75. Old instrument,REBEC,06,1976,,2019-04-09 12:17:15.707-04,2019-04-09 12:17:15.707-04
113616,48. Long-legged water bird,WADER,11,1976,,2019-04-09 12:16:10.042-04,2019-04-09 12:16:10.042-04
146204,42. What a stripper does,PEELS,04,1982,,2019-04-09 12:17:12.092-04,2019-04-09 12:17:12.092-04
27178,"1. Master, in Madras",SAHIB,12,1980,,2019-04-09 12:13:32.699-04,2019-04-09 12:13:32.699-04
160238,15. Creators of blurbs,ADMEN,02,1980,,2019-04-09 12:17:40.664-04,2019-04-09 12:17:40.664-04
24505,20. Legal,LICIT,10,1983,,2019-04-09 12:13:26.619-04,2019-04-09 12:13:26.619-04
4850,1. Let up,EASED,12,1986,,2019-04-09 12:12:44.444-04,2019-04-09 12:12:44.444-04
78962,32. As to that,THERE,12,1985,,2019-04-09 12:15:10.679-04,2019-04-09 12:15:10.679-04
102996,49. Lecture material,NOTES,03,1987,,2019-04-09 12:15:51.969-04,2019-04-09 12:15:51.969-04
879,1. Ecstasy,BLISS,05,1985,,2019-04-09 12:12:31.077-04,2019-04-09 12:12:31.077-04
179307,117. What gandy dancers do,LABOR,06,1992,,2019-04-09 12:18:19.649-04,2019-04-09 12:18:19.649-04
130649,1. Like some fans,RABID,10,1976,,2019-04-09 12:16:39.654-04,2019-04-09 12:16:39.654-04
40693,62. Toast word,SKOAL,10,1987,,2019-04-09 12:13:56.119-04,2019-04-09 12:13:56.119-04
131436,55. U.S. Grant's adversary,RELEE,10,1993,,2019-04-09 12:16:41.033-04,2019-04-09 12:16:41.033-04
146952,"52. ""To be ___ to be . . . "": Shak.",ORNOT,10,1989,,2019-04-09 12:17:13.558-04,2019-04-09 12:17:13.558-04
109650,20. Paddock sound,SNORT,01,1989,,2019-04-09 12:16:03.178-04,2019-04-09 12:16:03.178-04
148569,19. Vatican tribunal,CURIA,10,1976,,2019-04-09 12:17:16.687-04,2019-04-09 12:17:16.687-04
92541,59. End in ___ (tie),ADRAW,06,1976,,2019-04-09 12:15:33.219-04,2019-04-09 12:15:33.219-04
25627,31. Moon valley,RILLE,05,1993,,2019-04-09 12:13:28.325-04,2019-04-09 12:13:28.325-04
89865,"69. "" . . . a drunken sailor on ___"": Shak.",AMAST,06,1993,,2019-04-09 12:15:28.593-04,2019-04-09 12:15:28.593-04
158600,7. Writer Cleveland,AMORY,11,1991,,2019-04-09 12:17:37.253-04,2019-04-09 12:17:37.253-04
129576,60. Get around,EVADE,08,1992,,2019-04-09 12:16:37.85-04,2019-04-09 12:16:37.85-04
195501,65. Task for Figaro,SHAVE,06,1978,,2019-04-09 12:18:49.042-04,2019-04-09 12:18:49.042-04
139975,13. Want-ad placer,HIRER,10,1979,,2019-04-09 12:16:55.831-04,2019-04-09 12:16:55.831-04
5681,13. Athenian commander,CLEON,12,1987,,2019-04-09 12:12:47.087-04,2019-04-09 12:12:47.087-04
23777,52. Some spreads,PATES,02,1997,,2019-04-09 12:13:25.261-04,2019-04-09 12:13:25.261-04
187253,41. Hi-fi buffs' concerns,TONES,05,1986,,2019-04-09 12:18:35.146-04,2019-04-09 12:18:35.146-04
217699,61. Joyous,MERRY,07,1978,,2019-04-09 12:19:27.29-04,2019-04-09 12:19:27.29-04
121618,5. Make up on the spot,ADLIB,05,1994,,2019-04-09 12:16:24.541-04,2019-04-09 12:16:24.541-04
147300,29. Intensify,REVUP,03,1996,,2019-04-09 12:17:14.186-04,2019-04-09 12:17:14.186-04
18733,57. Proportional link,RATIO,03,1983,,2019-04-09 12:13:15.943-04,2019-04-09 12:13:15.943-04
142562,53. One of Luna's depressions,RILLE,04,1981,,2019-04-09 12:17:00.176-04,2019-04-09 12:17:00.176-04
199783,20. Bit of buffoonery,ANTIC,10,1995,,2019-04-09 12:18:56.066-04,2019-04-09 12:18:56.066-04
51744,20. Titter,TEHEE,12,1993,,2019-04-09 12:14:15.353-04,2019-04-09 12:14:15.353-04
49276,16. Brownish gray,TAUPE,03,1980,,2019-04-09 12:14:11.488-04,2019-04-09 12:14:11.488-04
21679,23. Pinker inside,RARER,06,1994,,2019-04-09 12:13:21.398-04,2019-04-09 12:13:21.398-04
68628,36. Arrange in proper order,ALINE,05,1986,,2019-04-09 12:14:51.061-04,2019-04-09 12:14:51.061-04
201849,56. Nominator,NAMER,04,1993,,2019-04-09 12:18:59.714-04,2019-04-09 12:18:59.714-04
197308,95. Greek letter,DELTA,03,1988,,2019-04-09 12:18:52.078-04,2019-04-09 12:18:52.078-04
59489,11. Chicken house,ROOST,01,1997,,2019-04-09 12:14:30.441-04,2019-04-09 12:14:30.441-04
129168,11. Composer Montemezzi,ITALO,12,1983,,2019-04-09 12:16:37.217-04,2019-04-09 12:16:37.217-04
56536,22. Stupor: Comb. form,NARCO,10,1985,,2019-04-09 12:14:23.32-04,2019-04-09 12:14:23.32-04
135191,20. Shakespeare's theater,GLOBE,11,1987,,2019-04-09 12:16:47.937-04,2019-04-09 12:16:47.937-04
108230,11. One of the Thomases,MARLO,02,1977,,2019-04-09 12:16:00.132-04,2019-04-09 12:16:00.132-04
193215,56. Likeness,IMAGE,06,1990,,2019-04-09 12:18:44.657-04,2019-04-09 12:18:44.657-04
180518,"59. ""___ a biped without feathers"": Plato",MANIS,10,1993,,2019-04-09 12:18:22.496-04,2019-04-09 12:18:22.496-04
127878,43. The clear sky,ETHER,03,1980,,2019-04-09 12:16:34.718-04,2019-04-09 12:16:34.718-04
165975,16. Related on Mom's side,ENATE,06,1978,,2019-04-09 12:17:53.196-04,2019-04-09 12:17:53.196-04
169421,26. Debussy opus,LAMER,06,1993,,2019-04-09 12:17:59.907-04,2019-04-09 12:17:59.907-04
139358,40. Pertaining to atmospheric weight,BARIC,10,1989,,2019-04-09 12:16:54.769-04,2019-04-09 12:16:54.769-04
53728,55. ___ fro,TOAND,04,1976,,2019-04-09 12:14:18.495-04,2019-04-09 12:14:18.495-04
6933,22. Loom bar,EASER,02,1976,,2019-04-09 12:12:50.274-04,2019-04-09 12:12:50.274-04
19487,23. Frail; weak,REEDY,08,1985,,2019-04-09 12:13:17.07-04,2019-04-09 12:13:17.07-04
123575,"95. Alone, in Arles",SEULE,03,1981,,2019-04-09 12:16:27.636-04,2019-04-09 12:16:27.636-04
47797,1. Rub against,GRATE,04,1990,,2019-04-09 12:14:08.858-04,2019-04-09 12:14:08.858-04
74704,9. Concerning,ANENT,07,1979,,2019-04-09 12:15:03.349-04,2019-04-09 12:15:03.349-04
151685,23. Robin of folk songs,ADAIR,11,1978,,2019-04-09 12:17:22.69-04,2019-04-09 12:17:22.69-04
29779,13. Shun,AVOID,09,1987,,2019-04-09 12:13:37.919-04,2019-04-09 12:13:37.919-04
55419,40. Get control over,SEWUP,12,1985,,2019-04-09 12:14:21.583-04,2019-04-09 12:14:21.583-04
195291,58. Moses' mountain,SINAI,05,1979,,2019-04-09 12:18:48.722-04,2019-04-09 12:18:48.722-04
193158,77. Kitchen utensil,RICER,05,1981,,2019-04-09 12:18:44.57-04,2019-04-09 12:18:44.57-04
77498,"63. College in Lewiston, Me.",BATES,04,1991,,2019-04-09 12:15:08.243-04,2019-04-09 12:15:08.243-04
193227,61. Navajo's home,HOGAN,04,1990,,2019-04-09 12:18:44.675-04,2019-04-09 12:18:44.675-04
82876,3. Fit to be tied,IRATE,01,1997,,2019-04-09 12:15:17.164-04,2019-04-09 12:15:17.164-04
210751,60. Lend ___ (hearken),ANEAR,03,1988,,2019-04-09 12:19:14.408-04,2019-04-09 12:19:14.408-04
103857,17. Dubbed,NAMED,07,1978,,2019-04-09 12:15:53.44-04,2019-04-09 12:15:53.44-04
103198,71. Miss Drew,ELLEN,04,1976,,2019-04-09 12:15:52.296-04,2019-04-09 12:15:52.296-04
88923,13. Chicks' sounds,PEEPS,04,1996,,2019-04-09 12:15:26.994-04,2019-04-09 12:15:26.994-04
28827,30. W.W.I battle site,MARNE,06,1994,,2019-04-09 12:13:36.468-04,2019-04-09 12:13:36.468-04
173725,50. Moscow's main street,GORKY,03,1990,,2019-04-09 12:18:09.242-04,2019-04-09 12:18:09.242-04
124646,47. Asian goat antelope,SEROW,03,1988,,2019-04-09 12:16:29.302-04,2019-04-09 12:16:29.302-04
135310,8. Prof's boss,PREXY,07,1980,,2019-04-09 12:16:48.168-04,2019-04-09 12:16:48.168-04
62780,41. Raises one's hackles (5),RILES,10,1977,,2019-04-09 12:14:38.086-04,2019-04-09 12:14:38.086-04
130116,12. Lincoln's in-laws,TODDS,07,1994,,2019-04-09 12:16:38.664-04,2019-04-09 12:16:38.664-04
174283,"43. Grove of trees, in the Southwest",MOTTE,10,1994,,2019-04-09 12:18:10.286-04,2019-04-09 12:18:10.286-04
189210,96. Per ___ (yearly),ANNUM,08,1991,,2019-04-09 12:18:37.981-04,2019-04-09 12:18:37.981-04
178649,"109. Lorelei, for one",SIREN,09,1984,,2019-04-09 12:18:18.656-04,2019-04-09 12:18:18.656-04
70308,50. Shoot randomly,PLINK,07,1983,,2019-04-09 12:14:54.713-04,2019-04-09 12:14:54.713-04
119801,26. Choreographer Twyla ___,THARP,05,1990,,2019-04-09 12:16:21.377-04,2019-04-09 12:16:21.377-04
55938,62. American marten,SABLE,09,1979,,2019-04-09 12:14:22.459-04,2019-04-09 12:14:22.459-04
164004,34. Kind of station,RELAY,01,1997,,2019-04-09 12:17:49.511-04,2019-04-09 12:17:49.511-04
178744,56. Netting for snaring,TOILS,03,1989,,2019-04-09 12:18:18.795-04,2019-04-09 12:18:18.795-04
74651,41. Raquel of filmdom,WELCH,07,1992,,2019-04-09 12:15:03.214-04,2019-04-09 12:15:03.214-04
50178,29. Cinematic takes,SHOTS,07,1984,,2019-04-09 12:14:12.95-04,2019-04-09 12:14:12.95-04
172596,19. Central,POLAR,07,1992,,2019-04-09 12:18:07.1-04,2019-04-09 12:18:07.1-04
22640,60. Basic belief,TENET,12,1993,,2019-04-09 12:13:23.503-04,2019-04-09 12:13:23.503-04
169033,97. Russian skater Rodnina,IRINA,05,1994,,2019-04-09 12:17:59.301-04,2019-04-09 12:17:59.301-04
47404,54. Symbol of hardness,NAILS,10,1994,,2019-04-09 12:14:08.182-04,2019-04-09 12:14:08.182-04
168930,62. Debussy piece,LAMER,05,1977,,2019-04-09 12:17:59.149-04,2019-04-09 12:17:59.149-04
182168,"7. ""Pardon me, Marcello""",SCUSI,02,1997,,2019-04-09 12:18:25.899-04,2019-04-09 12:18:25.899-04
88259,"39. ""What ___ how fair she be?"": G. Wither",CAREI,08,1981,,2019-04-09 12:15:25.924-04,2019-04-09 12:15:25.924-04
32086,59. He runs with Johnson,NIXON,07,1983,,2019-04-09 12:13:42.161-04,2019-04-09 12:13:42.161-04
108287,55. Trains with Tyson,SPARS,05,1990,,2019-04-09 12:16:00.246-04,2019-04-09 12:16:00.246-04
127225,"8. ""___ Solemnis""",MISSA,05,1986,,2019-04-09 12:16:33.606-04,2019-04-09 12:16:33.606-04
12879,60. Pleasant changes,OASES,08,1987,,2019-04-09 12:13:04.213-04,2019-04-09 12:13:04.213-04
91880,18. Jibe,AGREE,12,1989,,2019-04-09 12:15:32.134-04,2019-04-09 12:15:32.134-04
62216,39. Noted critic of corporations,NADER,07,1981,,2019-04-09 12:14:36.893-04,2019-04-09 12:14:36.893-04
221879,123. Be alive,EXIST,05,1991,,2019-04-09 12:19:34.185-04,2019-04-09 12:19:34.185-04
200375,44. Broaden,FLARE,10,1995,,2019-04-09 12:18:57.233-04,2019-04-09 12:18:57.233-04
70815,40. Proscription,TABOO,04,1985,,2019-04-09 12:14:55.751-04,2019-04-09 12:14:55.751-04
180011,66. Turbulent,ROILY,10,1994,,2019-04-09 12:18:21.623-04,2019-04-09 12:18:21.623-04
187500,"97. Daisy Mae, to Li'l Abner",PURTY,07,1983,,2019-04-09 12:18:35.491-04,2019-04-09 12:18:35.491-04
94073,49. Heights occupied by Israel: June 1967,GOLAN,05,1978,,2019-04-09 12:15:35.707-04,2019-04-09 12:15:35.707-04
71053,47. Suit parts,VESTS,02,1977,,2019-04-09 12:14:56.498-04,2019-04-09 12:14:56.498-04
118,1. Cant,SLANG,01,1988,,2019-04-09 12:12:26.662-04,2019-04-09 12:12:26.662-04
71616,32. Cherub,ANGEL,07,1985,,2019-04-09 12:14:57.538-04,2019-04-09 12:14:57.538-04
144288,40. In Dutch it's Rijn,RHINE,03,1981,,2019-04-09 12:17:03.482-04,2019-04-09 12:17:03.482-04
206527,71. Honkers,GEESE,09,1986,,2019-04-09 12:19:07.17-04,2019-04-09 12:19:07.17-04
148691,15. Excuse,ALIBI,01,1979,,2019-04-09 12:17:16.868-04,2019-04-09 12:17:16.868-04
10269,37. Hazard,PERIL,11,1989,,2019-04-09 12:12:58.193-04,2019-04-09 12:12:58.193-04
154408,35. Lag behind,TRAIL,08,1986,,2019-04-09 12:17:27.696-04,2019-04-09 12:17:27.696-04
209606,109. French cathedral city,REIMS,01,1988,,2019-04-09 12:19:12.394-04,2019-04-09 12:19:12.394-04
187351,74. Small featured role,CAMEO,11,1977,,2019-04-09 12:18:35.28-04,2019-04-09 12:18:35.28-04
121947,13. Helpers: Abbr.,ASSTS,01,1978,,2019-04-09 12:16:25.182-04,2019-04-09 12:16:25.182-04
15300,19. Peruvians pillaged by Pizarro,INCAS,08,1984,,2019-04-09 12:13:09.531-04,2019-04-09 12:13:09.531-04
70323,"18. Romberg's ""One ___""",ALONE,09,1983,,2019-04-09 12:14:54.751-04,2019-04-09 12:14:54.751-04
189292,114. Certain orgs.,SYSTS,09,1990,,2019-04-09 12:18:38.097-04,2019-04-09 12:18:38.097-04
4928,1. Go up the ladder,CLIMB,10,1977,,2019-04-09 12:12:45.055-04,2019-04-09 12:12:45.055-04
220749,86. Man of Manchuria,ASIAN,04,1986,,2019-04-09 12:19:32.342-04,2019-04-09 12:19:32.342-04
74513,1. Maneuver by a Musketeer,FEINT,11,1979,,2019-04-09 12:15:02.995-04,2019-04-09 12:15:02.995-04
41896,32. Ruined,UNDID,01,1995,,2019-04-09 12:13:58.429-04,2019-04-09 12:13:58.429-04
57216,68. Watt power!,STEAM,05,1990,,2019-04-09 12:14:24.519-04,2019-04-09 12:14:24.519-04
198819,70. Dundee musician,PIPER,12,1985,,2019-04-09 12:18:54.483-04,2019-04-09 12:18:54.483-04
164770,2. Shallow,INANE,06,1978,,2019-04-09 12:17:50.936-04,2019-04-09 12:17:50.936-04
12630,29. ___ basin,TIDAL,01,1980,,2019-04-09 12:13:03.743-04,2019-04-09 12:13:03.743-04
197513,68. STEP UP: 5,RSOCK,10,1993,,2019-04-09 12:18:52.452-04,2019-04-09 12:18:52.452-04
174693,23. Lorna of fiction,DOONE,10,1983,,2019-04-09 12:18:11.065-04,2019-04-09 12:18:11.065-04
94546,"14. Inter, in a way",INURN,10,1982,,2019-04-09 12:15:36.487-04,2019-04-09 12:15:36.487-04
171720,53. Toscanini's birthplace,PARMA,06,1984,,2019-04-09 12:18:04.98-04,2019-04-09 12:18:04.98-04
196846,51. Jabber,PRATE,06,1986,,2019-04-09 12:18:51.397-04,2019-04-09 12:18:51.397-04
17377,64. Indian lute,SITAR,12,1989,,2019-04-09 12:13:13.708-04,2019-04-09 12:13:13.708-04
8900,1. City on the Alabama,SELMA,03,1988,,2019-04-09 12:12:55.146-04,2019-04-09 12:12:55.146-04
198220,"46. ""A ___ santé""",VOTRE,12,1977,,2019-04-09 12:18:53.544-04,2019-04-09 12:18:53.544-04
70428,1. Color called Burmese ruby,PEONY,06,1992,,2019-04-09 12:14:55.011-04,2019-04-09 12:14:55.011-04
217099,26. Asian range,ALTAI,08,1981,,2019-04-09 12:19:26.161-04,2019-04-09 12:19:26.161-04
118601,63. Ways,MODES,06,1992,,2019-04-09 12:16:19.082-04,2019-04-09 12:16:19.082-04
56852,1. Influence,GETTO,08,1976,,2019-04-09 12:14:23.862-04,2019-04-09 12:14:23.862-04
220970,45. Uncle of Mohammed,ABBAS,07,1978,,2019-04-09 12:19:32.668-04,2019-04-09 12:19:32.668-04
2448,47. Attacks,RAIDS,04,1980,,2019-04-09 12:12:37.141-04,2019-04-09 12:12:37.141-04
162196,13. Stair part,RISER,09,1977,,2019-04-09 12:17:45.883-04,2019-04-09 12:17:45.883-04
142023,32. Shuffle along,MOSEY,01,1991,,2019-04-09 12:16:59.253-04,2019-04-09 12:16:59.253-04
198042,92. Spanker and spencer,SAILS,07,1984,,2019-04-09 12:18:53.261-04,2019-04-09 12:18:53.261-04
201342,69. Doral features,HOLES,07,1985,,2019-04-09 12:18:58.795-04,2019-04-09 12:18:58.795-04
158986,11. Faux pas,ERROR,04,1982,,2019-04-09 12:17:37.978-04,2019-04-09 12:17:37.978-04
17090,19. River to the Oise,AISNE,04,1977,,2019-04-09 12:13:13.218-04,2019-04-09 12:13:13.218-04
8213,38. Cancel,ANNUL,02,1978,,2019-04-09 12:12:53.147-04,2019-04-09 12:12:53.147-04
190082,56. Natural talent,DOWRY,08,1983,,2019-04-09 12:18:39.509-04,2019-04-09 12:18:39.509-04
89357,13. Festina ___ (make haste slowly),LENTE,01,1990,,2019-04-09 12:15:27.735-04,2019-04-09 12:15:27.735-04
104487,67. Actor Maurice,EVANS,02,1988,,2019-04-09 12:15:54.413-04,2019-04-09 12:15:54.413-04
123358,27. Renoir display,NUDES,06,1991,,2019-04-09 12:16:27.245-04,2019-04-09 12:16:27.245-04
36389,"24. ""___ my case""",IREST,11,1979,,2019-04-09 12:13:48.993-04,2019-04-09 12:13:48.993-04
166612,"103. ""Roxana"" author",DEFOE,01,1991,,2019-04-09 12:17:54.498-04,2019-04-09 12:17:54.498-04
46190,"19. Navigators Islands, today",SAMOA,07,1992,,2019-04-09 12:14:05.998-04,2019-04-09 12:14:05.998-04
213122,54. Sun: Comb. form,HELIO,07,1979,,2019-04-09 12:19:18.679-04,2019-04-09 12:19:18.679-04
32131,16. Become a soapboxer,ORATE,01,1984,,2019-04-09 12:13:42.226-04,2019-04-09 12:13:42.226-04
58294,62. Summoned to court,HALED,04,1987,,2019-04-09 12:14:27.499-04,2019-04-09 12:14:27.499-04
103160,61. Peninsula in SE Quebec,GASPE,06,1981,,2019-04-09 12:15:52.237-04,2019-04-09 12:15:52.237-04
126550,"68. Harmonizes, as watch times",SYNCS,10,1995,,2019-04-09 12:16:32.524-04,2019-04-09 12:16:32.524-04
205312,72. A.F.B. in N.H.,PEASE,06,1991,,2019-04-09 12:19:05.338-04,2019-04-09 12:19:05.338-04
50867,14. Caballero's title,SENOR,06,1983,,2019-04-09 12:14:13.924-04,2019-04-09 12:14:13.924-04
112746,28. Smelting mixture,MATTE,01,1980,,2019-04-09 12:16:08.64-04,2019-04-09 12:16:08.64-04
81673,36. Rivulets,RILLS,11,1982,,2019-04-09 12:15:15.208-04,2019-04-09 12:15:15.208-04
73722,46. Felix's roommate,OSCAR,11,1995,,2019-04-09 12:15:01.582-04,2019-04-09 12:15:01.582-04
147382,25. Rural crossing,STILE,05,1979,,2019-04-09 12:17:14.355-04,2019-04-09 12:17:14.355-04
198011,35. Courtroom mallet,GAVEL,11,1987,,2019-04-09 12:18:53.214-04,2019-04-09 12:18:53.214-04
120784,21. Violin's precursor,REBEC,11,1987,,2019-04-09 12:16:23.058-04,2019-04-09 12:16:23.058-04
29644,24. Strange,QUEER,04,1983,,2019-04-09 12:13:37.718-04,2019-04-09 12:13:37.718-04
205082,76. European blackbird,OUSEL,09,1987,,2019-04-09 12:19:04.85-04,2019-04-09 12:19:04.85-04
64051,63. Wear away,ERODE,07,1991,,2019-04-09 12:14:40.932-04,2019-04-09 12:14:40.932-04
201807,123. Till now,ASYET,07,1982,,2019-04-09 12:18:59.637-04,2019-04-09 12:18:59.637-04
76309,58. Kind of jelly,ASPIC,07,1981,,2019-04-09 12:15:06.057-04,2019-04-09 12:15:06.057-04
124008,76. Thin as ___ (sPAre-set),ARAIL,06,1979,,2019-04-09 12:16:28.334-04,2019-04-09 12:16:28.334-04
152725,27. Hellkite,FIEND,11,1985,,2019-04-09 12:17:24.531-04,2019-04-09 12:17:24.531-04
158574,30. Hebrew vowel point,TSERE,05,1978,,2019-04-09 12:17:37.209-04,2019-04-09 12:17:37.209-04
72103,24. Draw forth,EDUCE,04,1990,,2019-04-09 12:14:58.567-04,2019-04-09 12:14:58.567-04
13226,53. Bay State city,ACTON,12,1989,,2019-04-09 12:13:04.961-04,2019-04-09 12:13:04.961-04
94416,44. Beau Brummell,DANDY,01,1978,,2019-04-09 12:15:36.28-04,2019-04-09 12:15:36.28-04
128014,65. Naps,RESTS,03,1983,,2019-04-09 12:16:35.045-04,2019-04-09 12:16:35.045-04
67525,"45. Monel, e.g.",METAL,11,1989,,2019-04-09 12:14:48.617-04,2019-04-09 12:14:48.617-04
157487,71. Oblong eatery,DINER,10,1991,,2019-04-09 12:17:33.886-04,2019-04-09 12:17:33.886-04
57777,66. Garbo,GRETA,06,1985,,2019-04-09 12:14:26.1-04,2019-04-09 12:14:26.1-04
198643,24. Kipfels,ROLLS,11,1977,,2019-04-09 12:18:54.226-04,2019-04-09 12:18:54.226-04
38806,"32. ""Adam Bede"" author",ELIOT,09,1983,,2019-04-09 12:13:53.255-04,2019-04-09 12:13:53.255-04
19278,23. Historic royal family,TUDOR,12,1985,,2019-04-09 12:13:16.76-04,2019-04-09 12:13:16.76-04
122192,43. Dillon and Biondi,MATTS,12,1993,,2019-04-09 12:16:25.506-04,2019-04-09 12:16:25.506-04
142402,54. Marner,SILAS,04,1981,,2019-04-09 12:16:59.886-04,2019-04-09 12:16:59.886-04
78350,28. Dispatch boat,AVISO,04,1976,,2019-04-09 12:15:09.655-04,2019-04-09 12:15:09.655-04
161447,4. Turkish title,PASHA,03,1977,,2019-04-09 12:17:42.77-04,2019-04-09 12:17:42.77-04
84835,52. One of the Nereids,ERATO,01,1987,,2019-04-09 12:15:20.322-04,2019-04-09 12:15:20.322-04
10971,6. De Mille films,EPICS,05,1981,,2019-04-09 12:12:59.588-04,2019-04-09 12:12:59.588-04
53297,16. Amalgamate,UNITE,10,1991,,2019-04-09 12:14:17.774-04,2019-04-09 12:14:17.774-04
192995,33. Southern breads,PONES,02,1981,,2019-04-09 12:18:44.328-04,2019-04-09 12:18:44.328-04
126482,"8. Argue, as a case",PLEAD,11,1985,,2019-04-09 12:16:32.393-04,2019-04-09 12:16:32.393-04
74104,53. Allots,METES,09,1986,,2019-04-09 12:15:02.262-04,2019-04-09 12:15:02.262-04
114276,"28. ""Take _____ at this!""",ALOOK,12,1993,,2019-04-09 12:16:11.238-04,2019-04-09 12:16:11.238-04
98255,"43. Relative of ""yum-yum!""",GOODY,07,1977,,2019-04-09 12:15:43.297-04,2019-04-09 12:15:43.297-04
105454,25. Levantine vessels,SAICS,06,1983,,2019-04-09 12:15:55.872-04,2019-04-09 12:15:55.872-04
67720,70. Dried orchid tubers,SLEPS,02,1990,,2019-04-09 12:14:49.008-04,2019-04-09 12:14:49.008-04
106154,2. Keno's relative,LOTTO,12,1980,,2019-04-09 12:15:56.93-04,2019-04-09 12:15:56.93-04
211914,21. They're for the birds,NESTS,05,1995,,2019-04-09 12:19:16.503-04,2019-04-09 12:19:16.503-04
133330,"10. Potato, for one",TUBER,04,1982,,2019-04-09 12:16:44.368-04,2019-04-09 12:16:44.368-04
200633,85. Childhood disease,MUMPS,03,1981,,2019-04-09 12:18:57.696-04,2019-04-09 12:18:57.696-04
8952,"1. ""M*A*S*H"" role",RADAR,09,1990,,2019-04-09 12:12:55.316-04,2019-04-09 12:12:55.316-04
122287,13. Fall bloom,ASTER,10,1979,,2019-04-09 12:16:25.631-04,2019-04-09 12:16:25.631-04
194806,80. Plaintiffs,SUERS,03,1976,,2019-04-09 12:18:47.793-04,2019-04-09 12:18:47.793-04
213798,85. Shinbone,TIBIA,09,1986,,2019-04-09 12:19:19.911-04,2019-04-09 12:19:19.911-04
218528,50. Partner of wiser,OLDER,09,1977,,2019-04-09 12:19:28.713-04,2019-04-09 12:19:28.713-04
89157,"6. Legally revoke, as a legacy",ADEEM,04,1988,,2019-04-09 12:15:27.367-04,2019-04-09 12:15:27.367-04
158066,18. Okla. city,TULSA,07,1991,,2019-04-09 12:17:35.179-04,2019-04-09 12:17:35.179-04
219185,68. Beach resorts,LIDOS,11,1976,,2019-04-09 12:19:29.842-04,2019-04-09 12:19:29.842-04
77780,25. Ruhr city,ESSEN,03,1988,,2019-04-09 12:15:08.715-04,2019-04-09 12:15:08.715-04
49310,9. Louis from Louisiana,PRIMA,08,1977,,2019-04-09 12:14:11.547-04,2019-04-09 12:14:11.547-04
217638,96. ___ Curci,GALLI,04,1977,,2019-04-09 12:19:27.19-04,2019-04-09 12:19:27.19-04
